N,종목명,현재가,전일비,등락률,액면가,자산총계,영업이익,매출액증가율
1620.0,신한 인버스 은 선물 ETN(H),4595.0,35.0,+0.77%,0.0
1621.0,SOL 차이나태양광CSI(합성),7640.0,170.0,-2.18%,0.0
1622.0,성신양회우,12450.0,350.0,-2.73%,5000.0
1623.0,KOSEF 200선물인버스2X,3255.0,55.0,+1.72%,0.0
1624.0,WOORI 200,30330.0,250.0,-0.82%,0.0
1625.0,KB 인버스 2X KOSPI 200 선물 ETN,17995.0,220.0,+1.24%,0.0
1626.0,마이다스 KoreaStock액티브,17095.0,70.0,-0.41%,0.0
1627.0,KODEX 미국스마트모빌리티S&P,5590.0,275.0,-4.69%,0.0
1628.0,KBSTAR 중국MSCI China(H),8120.0,245.0,-2.93%,0.0
1629.0,대신 2X 철광석 선물 ETN(H),8895.0,185.0,+2.12%,0.0
1630.0,TRUE FnGuide IoT ETN,8895.0,35.0,+0.40%,0.0
1631.0,HANARO 탄소효율그린뉴딜,7405.0,75.0,-1.00%,0.0
1632.0,KB 인버스 KOSDAQ150 선물 ETN,12645.0,255.0,+2.06%,0.0
1633.0,대신 2X 알루미늄 선물 ETN(H),8835.0,40.0,-0.45%,0.0
1634.0,신한 인버스 2X Russell 2000 ETN,8805.0,320.0,+3.77%,0.0
1635.0,신한 레버리지 Russell 2000 ETN,8765.0,530.0,-5.70%,0.0
1636.0,KB 인버스 KOSPI 200 선물 ETN,12485.0,85.0,+0.69%,0.0
1637.0,메리츠 미국채30년 ETN(H),8720.0,290.0,-3.22%,0.0
1638.0,삼성 블룸버그 WTI원유 선물 ETN,8710.0,35.0,+0.40%,0.0
1639.0,TRUE 블룸버그 WTI원유 선물 ETN,8705.0,25.0,+0.29%,0.0
1640.0,삼성 FnGuide 웹 3.0 ETN,8690.0,100.0,+1.16%,0.0
1641.0,FOCUS AI코리아액티브,9640.0,180.0,-1.83%,0.0
1642.0,KB FnGuide 언택트 ETN,8675.0,170.0,+2.00%,0.0
1643.0,메리츠 구리 선물 ETN(H),8675.0,0.0,0.00%,0.0
1644.0,KODEX 혁신기술테마액티브,10840.0,70.0,-0.64%,0.0
1645.0,KODEX MSCI Korea,14405.0,80.0,-0.55%,0.0
1646.0,남선알미우,28050.0,550.0,-1.92%,500.0
1647.0,삼성 구리 선물 ETN(H),8615.0,40.0,-0.46%,0.0
1648.0,KOSEF Fn중소형,19565.0,405.0,-2.03%,0.0
1649.0,메리츠 레버리지 국채10년 ETN,8600.0,265.0,-2.99%,0.0
1650.0,ARIRANG 국채선물10년,50995.0,880.0,-1.70%,0.0
1651.0,삼성 KRX 리츠 TOP10 월배당 ETN,8565.0,80.0,-0.93%,0.0
1652.0,KB 인버스 2X 은 선물 ETN(H),17075.0,295.0,+1.76%,0.0
1653.0,KOSEF KRX100,4735.0,40.0,-0.84%,0.0
1654.0,신한 인버스 달러인덱스 선물 ETN(H),8520.0,25.0,+0.29%,0.0
1655.0,크라운제과우,11000.0,400.0,-3.51%,200.0
1656.0,DB하이텍1우,75400.0,2400.0,-3.08%,5000.0
1657.0,KODEX 콩선물(H),14070.0,20.0,-0.14%,0.0
1658.0,ARIRANG KRX300,13970.0,145.0,-1.03%,0.0
1659.0,ARIRANG 미국S&P500,9305.0,230.0,-2.41%,0.0
1660.0,ACE 코스피,23860.0,165.0,-0.69%,0.0
1661.0,SOL KEDI메가테크액티브,10430.0,85.0,-0.81%,0.0
1662.0,TREX 펀더멘탈 200,33330.0,220.0,-0.66%,0.0
1663.0,TRUE 인버스 2X 유로스탁스50 ETN(H),2775.0,80.0,+2.97%,0.0
1664.0,대상홀딩스우,9100.0,60.0,+0.66%,1000.0
1665.0,TRUE 인버스 2X HSCEI ETN(H),8310.0,305.0,+3.81%,0.0
1666.0,KODEX TSE일본리츠(H),11870.0,670.0,-5.34%,0.0
1667.0,ACE 중장기국공채액티브,94325.0,460.0,-0.49%,0.0
1668.0,TIGER 글로벌사이버보안INDXX,8300.0,375.0,-4.32%,0.0
1669.0,덕성우,5960.0,210.0,-3.40%,500.0
1670.0,TIGER S&P글로벌인프라(합성),11790.0,150.0,-1.26%,0.0
1671.0,TIGER 미국나스닥넥스트100,9710.0,310.0,-3.09%,0.0
1672.0,KOSEF 코스피100,22885.0,200.0,-0.87%,0.0
1673.0,ACE 차세대가치주액티브,10235.0,55.0,-0.53%,0.0
1674.0,메리츠 CSI 300 ETN,8130.0,0.0,0.00%,0.0
1675.0,삼성 KRX 2차전지 K-뉴딜 ETN,8100.0,30.0,+0.37%,0.0
1676.0,ACE 싱가포르리츠,11545.0,215.0,-1.83%,0.0
1677.0,신한 인버스 다우존스지수 선물 ETN(H),4040.0,45.0,+1.13%,0.0
1678.0,삼성 코스피 양매도 5% OTM ETN,8050.0,0.0,0.00%,0.0
1679.0,ACE 미국IT인터넷S&P(합성 H),10000.0,415.0,-3.98%,0.0
1680.0,HANARO Fn친환경에너지,8850.0,165.0,-1.83%,0.0
1681.0,TIMEFOLIO 미국S&P500액티브,9240.0,240.0,-2.53%,0.0
1682.0,KBSTAR 미국빅데이터Top3채권혼합iSelect,9890.0,110.0,-1.10%,0.0
1683.0,ACE 엔비디아채권혼합블룸버그,9880.0,95.0,-0.95%,0.0
1684.0,ACE 삼성그룹동일가중,15770.0,55.0,-0.35%,0.0
1685.0,KOSEF 블루칩,7840.0,60.0,-0.76%,0.0
1686.0,삼성 나스닥 100 ETN(H),7820.0,210.0,-2.62%,0.0
1687.0,KOSEF 미국S&P500(H),9760.0,180.0,-1.81%,0.0
1688.0,HANARO KAP초장기국고채,37125.0,1095.0,-2.86%,0.0
1689.0,KBSTAR 삼성그룹Top3채권혼합블룸버그,9740.0,80.0,-0.81%,0.0
1690.0,동원시스템즈우,29450.0,150.0,-0.51%,5000.0
1691.0,TIGER 이머징마켓MSCI레버리지(합성 H),6820.0,240.0,-3.40%,0.0
1692.0,TREX 200,31090.0,300.0,-0.96%,0.0
1693.0,TIGER 코스닥150바이오테크,6925.0,135.0,-1.91%,0.0
1694.0,TIMEFOLIO K컬처액티브,6460.0,125.0,-1.90%,0.0
1695.0,KB 레버리지 나스닥 100 ETN,7750.0,475.0,-5.78%,0.0
1696.0,ARIRANG 단기채권액티브,106920.0,80.0,-0.07%,0.0
1697.0,ACE 글로벌반도체TOP4 Plus SOLACTIVE,9620.0,240.0,-2.43%,0.0
1698.0,삼성 알루미늄 선물 ETN,7695.0,85.0,-1.09%,0.0
1699.0,TIGER 우선주,10395.0,40.0,-0.38%,0.0
1700.0,KOSEF 차이나A50커넥트레버리지MSCI(합성H),10250.0,395.0,-3.71%,0.0
1701.0,태양금속우,2320.0,10.0,+0.43%,500.0
1702.0,TIMEFOLIO 미국나스닥100액티브,8865.0,285.0,-3.11%,0.0
1703.0,SOL 미국TOP5채권혼합40 Solactive,9490.0,125.0,-1.30%,0.0
1704.0,HANARO 글로벌워터MSCI(합성),9490.0,160.0,-1.66%,0.0
1705.0,HANARO KRX300,13775.0,125.0,-0.90%,0.0
1706.0,HANARO Fn K-반도체,7200.0,110.0,-1.50%,0.0
1707.0,FOCUS ESG리더스,9450.0,110.0,-1.15%,0.0
1708.0,KODEX TDF2040액티브,10065.0,185.0,-1.80%,0.0
1709.0,KODEX 모멘텀Plus,9405.0,60.0,-0.63%,0.0
1710.0,ACE 미국S&P500채권혼합액티브,9395.0,135.0,-1.42%,0.0
1711.0,미래에셋 천연가스 선물 ETN(H),7485.0,255.0,-3.29%,0.0
1712.0,신한 인버스 2X S&P500 선물 ETN,3740.0,110.0,+3.03%,0.0
1713.0,메리츠 천연가스 선물 ETN(H),7465.0,310.0,-3.99%,0.0
1714.0,KBSTAR 글로벌수소경제Indxx,8775.0,285.0,-3.15%,0.0
1715.0,KB 레버리지 은 선물 ETN(H),14860.0,230.0,-1.52%,0.0
1716.0,KBSTAR KQ고배당,11420.0,195.0,-1.68%,0.0
1717.0,메리츠 국채30년 ETN,7395.0,265.0,-3.46%,0.0
1718.0,TIGER 금은선물(H),9210.0,35.0,-0.38%,0.0
1719.0,ACE 미국나스닥100채권혼합액티브,9190.0,150.0,-1.61%,0.0
1720.0,TRUE 베트남 VN30 선물 ETN(H),7350.0,355.0,-4.61%,0.0
1721.0,KBSTAR KRX300레버리지,10480.0,200.0,-1.87%,0.0
1722.0,MASTER 테크미디어텔레콤액티브,7680.0,85.0,-1.09%,0.0
1723.0,KODEX 밸류Plus,8100.0,65.0,-0.80%,0.0
1724.0,히어로즈 TDF2030액티브,9710.0,145.0,-1.47%,0.0
1725.0,KOSEF 차이나A50커넥트인버스MSCI(합성 H),9695.0,320.0,+3.41%,0.0
1726.0,히어로즈 TDF2040액티브,9690.0,225.0,-2.27%,0.0
1727.0,ARIRANG 글로벌MSCI(합성 H),14245.0,195.0,-1.35%,0.0
1728.0,히어로즈 TDF2050액티브,9685.0,220.0,-2.22%,0.0
1729.0,ACE 밸류대형,8020.0,45.0,-0.56%,0.0
1730.0,HANARO Fn K-메타버스MZ,6870.0,155.0,-2.21%,0.0
1731.0,ACE 중국과창판STAR50,7205.0,65.0,-0.89%,0.0
1732.0,ARIRANG K-유니콘투자기업액티브,9595.0,5.0,-0.05%,0.0
1733.0,TIGER 경기방어채권혼합,8970.0,40.0,-0.44%,0.0
1734.0,ARIRANG Apple채권혼합Fn,9555.0,100.0,-1.04%,0.0
1735.0,하나 코스닥150 선물 ETN,7160.0,135.0,-1.85%,0.0
1736.0,신한 인버스 2X 10년 국채선물 ETN,10210.0,345.0,+3.50%,0.0
1737.0,계양전기우,5100.0,0.0,0.00%,500.0
1738.0,KB 레버리지 KRX 리츠 TOP 10 ETN,7135.0,105.0,-1.45%,0.0
1739.0,SOL KRX기후변화솔루션,8870.0,30.0,-0.34%,0.0
1740.0,HANARO Fn K-푸드,9445.0,40.0,+0.43%,0.0
1741.0,ACE 레버리지,5445.0,95.0,-1.71%,0.0
1742.0,KOSEF 독일DAX,8825.0,140.0,-1.56%,0.0
1743.0,KBSTAR 주식혼합,35275.0,110.0,-0.31%,0.0
1744.0,대신 S&P WTI원유 선물 ETN,7055.0,85.0,+1.22%,0.0
1745.0,ACE 스마트밸류,11695.0,90.0,-0.76%,0.0
1746.0,KODEX MSCI밸류,9990.0,145.0,-1.43%,0.0
1747.0,금강공업우,11850.0,150.0,-1.25%,1000.0
1748.0,KODEX 미국채울트라30년선물인버스(H),9985.0,285.0,+2.94%,0.0
1749.0,노루페인트우,15050.0,250.0,-1.63%,500.0
1750.0,메리츠 레버리지 미국채10년 ETN(H),6965.0,205.0,-2.86%,0.0
1751.0,대신 인버스 철광석 선물 ETN(H) B,6950.0,130.0,+1.91%,0.0
1752.0,ACE 일본TOPIX인버스(합성 H),4080.0,130.0,+3.29%,0.0
1753.0,신한 레버리지 10년 국채선물 ETN,9850.0,330.0,-3.24%,0.0
1754.0,마이다스 200커버드콜5%OTM,11490.0,90.0,-0.78%,0.0
1755.0,KODEX 차이나메타버스액티브,9180.0,300.0,-3.16%,0.0
1756.0,한양증권우,13100.0,250.0,-1.87%,5000.0
1757.0,TRUE 코스닥 150 ETN,6875.0,130.0,-1.86%,0.0
1758.0,UNICORN R&D 액티브,9810.0,95.0,-0.96%,0.0
1759.0,ACE 중국본토CSI300레버리지(합성),3260.0,150.0,-4.40%,0.0
1760.0,마이다스 KoreaStock중소형액티브,18230.0,220.0,-1.19%,0.0
1761.0,TIGER MSCI KOREA ESG유니버설,9115.0,40.0,-0.44%,0.0
1762.0,ARIRANG KS밸류가중TR,13670.0,105.0,-0.76%,0.0
1763.0,ARIRANG KS로우사이즈가중TR,13650.0,165.0,-1.19%,0.0
1764.0,TIGER KTOP30,8010.0,35.0,-0.44%,0.0
1765.0,QV US 500 ETN(H),9710.0,0.0,0.00%,0.0
1766.0,KODEX Fn멀티팩터,11290.0,10.0,-0.09%,0.0
1767.0,SOL 한국형글로벌반도체액티브,8670.0,180.0,-2.03%,0.0
1768.0,TIGER 코스피중형주,13510.0,90.0,-0.66%,0.0
1769.0,ACE 스마트퀄리티,13500.0,135.0,-0.99%,0.0
1770.0,깨끗한나라우,18400.0,200.0,+1.10%,1000.0
1771.0,ARIRANG S&P글로벌인프라,13455.0,65.0,-0.48%,0.0
1772.0,KOSEF 차이나A50커넥트MSCI,8970.0,345.0,-3.70%,0.0
1773.0,ACE 스마트로우볼,13435.0,75.0,-0.56%,0.0
1774.0,파워 고배당저변동성,27770.0,80.0,-0.29%,0.0
1775.0,KB 레버리지 구리 선물 ETN(H),13325.0,325.0,-2.38%,0.0
1776.0,KODEX 200 중소형,11085.0,90.0,-0.81%,0.0
1777.0,KBSTAR 글로벌농업경제MV,9500.0,290.0,-2.96%,0.0
1778.0,KBSTAR KRX300미국달러선물혼합,13255.0,255.0,-1.89%,0.0
1779.0,HANARO 글로벌신재생에너지MSCI(합성),9430.0,220.0,-2.28%,0.0
1780.0,코리아써키트2우B,8410.0,10.0,+0.12%,500.0
1781.0,금호건설우,22450.0,950.0,-4.06%,5000.0
1782.0,마이티 코스피100,23395.0,0.0,0.00%,0.0
1783.0,메리츠 STAR 50 ETN,6540.0,0.0,0.00%,0.0
1784.0,KBSTAR 차이나항셍테크,5650.0,235.0,-3.99%,0.0
1785.0,HANARO 미국S&P500,9265.0,290.0,-3.04%,0.0
1786.0,TIGER 모멘텀,21580.0,25.0,-0.12%,0.0
1787.0,KBSTAR 미국장기국채선물(H),9245.0,225.0,-2.38%,0.0
1788.0,ACE 스마트모멘텀,12920.0,80.0,-0.62%,0.0
1789.0,SOL 한국형글로벌전기차&2차전지액티브,8705.0,240.0,-2.68%,0.0
1790.0,대원전선우,2450.0,5.0,+0.20%,500.0
1791.0,히어로즈 글로벌리츠이지스액티브,8540.0,200.0,-2.29%,0.0
1792.0,FOCUS 혁신기업액티브,7100.0,110.0,-1.53%,0.0
1793.0,서울식품우,2870.0,70.0,+2.50%,100.0
1794.0,MASTER 스마트커머스액티브,7510.0,55.0,-0.73%,0.0
1795.0,KOSEF 코스닥150선물인버스,9935.0,225.0,+2.32%,0.0
1796.0,KTOP 코스피50,21190.0,245.0,-1.14%,0.0
1797.0,HANARO Fn5G산업,10555.0,160.0,-1.49%,0.0
1798.0,ACE 미국스팩&IPO INDXX,5270.0,220.0,-4.01%,0.0
1799.0,크라운해태홀딩스우,10500.0,350.0,-3.23%,500.0
1800.0,KBSTAR 글로벌데이터센터리츠나스닥(합성),9690.0,395.0,-3.92%,0.0
1801.0,동부건설우,27900.0,2150.0,-7.15%,5000.0
1802.0,하이트진로홀딩스우,13350.0,50.0,-0.37%,5000.0
1803.0,KODEX 경기소비재,8970.0,75.0,-0.83%,0.0
1804.0,ARIRANG 스마트베타Quality채권혼합,10375.0,55.0,-0.53%,0.0
1805.0,KBSTAR V&S셀렉트밸류,12395.0,70.0,-0.56%,0.0
1806.0,ACE 코스닥(합성),10175.0,0.0,0.00%,0.0
1807.0,ARIRANG 신흥국MSCI인버스(합성 H),11695.0,130.0,+1.12%,0.0
1808.0,현대비앤지스틸우,55000.0,2000.0,-3.51%,5000.0
1809.0,ARIRANG 코스피,24130.0,190.0,-0.78%,0.0
1810.0,KBSTAR 수출주,10000.0,95.0,-0.94%,0.0
1811.0,삼성 HSCEI ETN(H),6000.0,160.0,-2.60%,0.0
1812.0,ACE Fn성장소비주도주,6000.0,115.0,-1.88%,0.0
1813.0,HANARO 원자력iSelect,9985.0,30.0,+0.30%,0.0
1814.0,KODEX 국채선물3년인버스,52415.0,215.0,+0.41%,0.0
1815.0,HANARO Fn조선해운,9160.0,225.0,-2.40%,0.0
1816.0,TIGER 차이나항셍25,13215.0,260.0,-1.93%,0.0
1817.0,ARIRANG 심천차이넥스트(합성),9900.0,250.0,-2.46%,0.0
1818.0,KOSEF 200선물레버리지,12290.0,220.0,-1.76%,0.0
1819.0,TRUE 인버스 나스닥 100 ETN,5880.0,100.0,+1.73%,0.0
1820.0,TIGER 200커버드콜ATM,8380.0,55.0,-0.65%,0.0
1821.0,KBSTAR 5대그룹주,5815.0,50.0,-0.85%,0.0
1822.0,KODEX MSCI모멘텀,9605.0,0.0,0.00%,0.0
1823.0,미래에셋 인버스 전기전자 Core5 ETN,2875.0,35.0,+1.23%,0.0
1824.0,QV 블룸버그 2X 천연가스 선물 ETN(H),11480.0,1005.0,-8.05%,0.0
1825.0,TRUE 인버스 유로스탁스50 ETN(H) B,5715.0,85.0,+1.51%,0.0
1826.0,TIGER 200 산업재,6155.0,55.0,-0.89%,0.0
1827.0,신한 인버스 2X 금 선물 ETN,5635.0,50.0,-0.88%,0.0
1828.0,TIGER 200커뮤니케이션서비스,17575.0,260.0,-1.46%,0.0
1829.0,KB 레버리지 KRX 2차전지 K-뉴딜 ETN,5595.0,30.0,-0.53%,0.0
1830.0,노루홀딩스우,22950.0,500.0,-2.13%,500.0
1831.0,ACE 스마트하이베타,11105.0,130.0,-1.16%,0.0
1832.0,삼성 레버리지 KRX 2차전지 K-뉴딜 ETN,5540.0,75.0,-1.34%,0.0
1833.0,ACE 싱가포르리츠채권혼합모닝스타,9220.0,165.0,-1.76%,0.0
1834.0,KBSTAR 유로스탁스50(H),10020.0,140.0,-1.38%,0.0
1835.0,KB KOSPI 200 선물 ETN,7845.0,30.0,-0.38%,0.0
1836.0,TIGER 200커버드콜5%OTM,10975.0,90.0,-0.81%,0.0
1837.0,HANARO 글로벌백신치료제MSCI,10885.0,20.0,-0.18%,0.0
1838.0,삼성 항셍테크 ETN(H),5415.0,200.0,-3.56%,0.0
1839.0,KODEX 국채선물10년인버스,53030.0,930.0,+1.79%,0.0
1840.0,KBSTAR 200고배당커버드콜ATM,7625.0,0.0,0.00%,0.0
1841.0,KOSEF 릭소글로벌디지털경제MSCI,6670.0,210.0,-3.05%,0.0
1842.0,한국ANKOR유전,76.0,17.0,+28.81%,0.0
1843.0,KBSTAR 헬스케어,10640.0,120.0,-1.12%,0.0
1844.0,ACE 국채선물10년인버스,106330.0,0.0,0.00%,0.0
1845.0,HK S&P코리아로우볼,11795.0,130.0,-1.09%,0.0
1846.0,KOSEF 200선물인버스,6540.0,60.0,+0.93%,0.0
1847.0,KBSTAR KRX기후변화솔루션,8810.0,25.0,-0.28%,0.0
1848.0,TIGER 라틴35,3755.0,5.0,+0.13%,0.0
1849.0,ACE 국채선물3년인버스,104645.0,0.0,0.00%,0.0
1850.0,ARIRANG KS로우볼가중TR,11560.0,45.0,-0.39%,0.0
1851.0,ACE 필리핀MSCI(합성),12945.0,20.0,+0.15%,0.0
1852.0,ARIRANG 코스닥150선물인버스,8590.0,165.0,+1.96%,0.0
1853.0,KBSTAR 우량업종,10305.0,10.0,+0.10%,0.0
1854.0,KBSTAR 차이나H선물인버스(H),12870.0,185.0,+1.46%,0.0
1855.0,TIGER 의료기기,12805.0,200.0,-1.54%,0.0
1856.0,KB KOSDAQ 150 선물 ETN,7305.0,25.0,-0.34%,0.0
1857.0,유유제약2우B,15650.0,250.0,-1.57%,1000.0
1858.0,CJ씨푸드1우,25400.0,400.0,+1.60%,500.0
1859.0,SK네트웍스우,44400.0,100.0,-0.22%,2500.0
1860.0,HK 베스트일레븐액티브,7195.0,60.0,-0.83%,0.0
1861.0,삼성 KRX BBIG K-뉴딜 ETN,5015.0,10.0,+0.20%,0.0
1862.0,메리츠 레버리지 KRX300 선물 ETN,5010.0,0.0,0.00%,0.0
1863.0,ACE 베트남VN30선물블룸버그레버리지(H),8260.0,860.0,-9.43%,0.0
1864.0,ARIRANG 글로벌D램반도체iSelect,9850.0,45.0,+0.46%,0.0
1865.0,KOSEF 미국ETF산업STOXX,9830.0,160.0,-1.60%,0.0
1866.0,TIGER 200에너지화학레버리지,10900.0,165.0,-1.49%,0.0
1867.0,KBSTAR 미국장기국채선물인버스2X(합성 H),8875.0,345.0,+4.04%,0.0
1868.0,QV 인버스 레버리지 S&P500 ETN,2435.0,55.0,+2.31%,0.0
1869.0,HANARO KRX기후변화솔루션,8820.0,40.0,-0.45%,0.0
1870.0,TIGER 200 경기소비재,13475.0,145.0,-1.06%,0.0
1871.0,ARIRANG KS모멘텀가중TR,12095.0,60.0,-0.49%,0.0
1872.0,성문전자우,8060.0,90.0,-1.10%,500.0
1873.0,KB 레버리지 FANG 플러스 ETN(H),9670.0,345.0,-3.44%,0.0
1874.0,KBSTAR 200IT,12075.0,160.0,-1.31%,0.0
1875.0,TIGER 일본TOPIX헬스케어(합성),12065.0,0.0,0.00%,0.0
1876.0,KBSTAR Fn창업투자회사,6670.0,155.0,-2.27%,0.0
1877.0,흥국화재우,6240.0,80.0,-1.27%,5000.0
1878.0,KBSTAR TDF2030액티브,9580.0,50.0,-0.52%,0.0
1879.0,HANARO 고배당,10600.0,35.0,-0.33%,0.0
1880.0,히어로즈 리츠이지스액티브,7295.0,65.0,-0.88%,0.0
1881.0,KBSTAR TDF2040액티브,9465.0,75.0,-0.79%,0.0
1882.0,SOL 한국형글로벌플랫폼&메타버스액티브,8415.0,150.0,-1.75%,0.0
1883.0,KBSTAR TDF2050액티브,9420.0,70.0,-0.74%,0.0
1884.0,WOORI 미국S&P우주항공&디펜스,9385.0,240.0,-2.49%,0.0
1885.0,TIGER 지주회사,9350.0,65.0,-0.69%,0.0
1886.0,KODEX MSCI퀄리티,7740.0,75.0,-0.96%,0.0
1887.0,KBSTAR 200중공업,8895.0,55.0,-0.61%,0.0
1888.0,ACE Fn5G플러스,6555.0,105.0,-1.58%,0.0
1889.0,WOORI 미국S&P500,9065.0,230.0,-2.47%,0.0
1890.0,ARIRANG K리츠Fn,7510.0,50.0,-0.66%,0.0
1891.0,ACE 차이나항셍테크,5630.0,215.0,-3.68%,0.0
1892.0,KODEX 멀티에셋하이인컴(H),8990.0,0.0,0.00%,0.0
1893.0,KODEX MSCI EM선물(H),7490.0,100.0,-1.32%,0.0
1894.0,TIGER 증권,3620.0,30.0,+0.84%,0.0
1895.0,HANARO Fn골프테마,6370.0,90.0,-1.39%,0.0
1896.0,ARIRANG KS퀄리티가중TR,12380.0,90.0,-0.72%,0.0
1897.0,TIGER 200 생활소비재,8995.0,40.0,+0.45%,0.0
1898.0,미래에셋 인버스 원유선물혼합 ETN(H),4315.0,40.0,-0.92%,0.0
1899.0,KBSTAR 미국장기국채선물레버리지(합성 H),7750.0,275.0,-3.43%,0.0
1900.0,진흥기업우B,4900.0,90.0,-1.80%,500.0
1901.0,SOL 중국본토 중소형 CSI500(합성 H),4665.0,115.0,-2.41%,0.0
1902.0,KODEX K-이노베이션액티브,9295.0,190.0,-2.00%,0.0
1903.0,ARIRANG 국채선물3년,52150.0,225.0,-0.43%,0.0
1904.0,KBSTAR Fn K-뉴딜디지털플러스,8305.0,35.0,-0.42%,0.0
1905.0,ARIRANG 200동일가중,9190.0,70.0,-0.76%,0.0
1906.0,KOSEF 코스닥150선물레버리지,3025.0,150.0,-4.72%,0.0
1907.0,KBSTAR 200금융,8130.0,55.0,+0.68%,0.0
1908.0,TIGER 코스닥150IT,11925.0,260.0,-2.13%,0.0
1909.0,TIGER 코스피대형주,11515.0,80.0,-0.69%,0.0
1910.0,동양우,6510.0,390.0,-5.65%,500.0
1911.0,동양2우B,13000.0,450.0,-3.35%,500.0
1912.0,ARIRANG 코스피중형주,9965.0,90.0,-0.90%,0.0
1913.0,마이티 200커버드콜ATM레버리지,6530.0,0.0,0.00%,0.0
1914.0,KBSTAR 미국장기국채선물인버스(H),9775.0,305.0,+3.22%,0.0
1915.0,ARIRANG 글로벌수소&차세대연료전지MV,7745.0,55.0,-0.71%,0.0
1916.0,HK 하이볼액티브,7035.0,85.0,-1.19%,0.0
1917.0,진흥기업2우B,13000.0,250.0,-1.89%,500.0
1918.0,TIGER 금속선물(H),6275.0,125.0,-1.95%,0.0
1919.0,KODEX 퀄리티Plus,7530.0,130.0,-1.70%,0.0
1920.0,KBSTAR 중소형고배당,10705.0,40.0,-0.37%,0.0
1921.0,ACE 인버스,6210.0,35.0,+0.57%,0.0
1922.0,KBSTAR 코스닥150선물인버스,5725.0,125.0,+2.23%,0.0
1923.0,HANARO 미국메타버스iSelect,7355.0,285.0,-3.73%,0.0
1924.0,KODEX 골드선물인버스(H),7250.0,40.0,-0.55%,0.0
1925.0,ARIRANG 글로벌희토류전략자원기업MV,7885.0,390.0,-4.71%,0.0
1926.0,HANARO 농업융복합산업,11540.0,10.0,-0.09%,0.0
1927.0,TRUE 레버리지 HSCEI ETN(H),3450.0,145.0,-4.03%,0.0
1928.0,TIGER 방송통신,7830.0,45.0,-0.57%,0.0
1929.0,TIGER KRX BBIG K-뉴딜레버리지,2965.0,105.0,-3.42%,0.0
1930.0,KBSTAR Fn플랫폼테마,6710.0,175.0,-2.54%,0.0
1931.0,HANARO 코스닥150선물레버리지,6105.0,295.0,-4.61%,0.0
1932.0,ARIRANG 탄소효율그린뉴딜,7455.0,75.0,-1.00%,0.0
1933.0,삼성 레버리지 HSCEI ETN(H),2980.0,170.0,-5.40%,0.0
1934.0,KBSTAR 팔라듐선물(H),9280.0,270.0,-2.83%,0.0
1935.0,흥국화재2우B,17500.0,50.0,-0.28%,5000.0
1936.0,KBSTAR 글로벌원자력iSelect,8780.0,145.0,-1.62%,0.0
1937.0,신한 인버스 브렌트원유 선물 ETN(H),2625.0,5.0,-0.19%,0.0
1938.0,ARIRANG TDF2030액티브,10050.0,10.0,-0.10%,0.0
1939.0,ARIRANG TDF2040액티브,10010.0,25.0,-0.25%,0.0
1940.0,ARIRANG 주도업종,8145.0,55.0,-0.67%,0.0
1941.0,ARIRANG TDF2060액티브,9975.0,30.0,+0.30%,0.0
1942.0,ARIRANG KRX300헬스케어,8405.0,95.0,-1.12%,0.0
1943.0,ARIRANG TDF2050액티브,9765.0,180.0,-1.81%,0.0
1944.0,KBSTAR 팔라듐선물인버스(H),4610.0,60.0,+1.32%,0.0
1945.0,KB 레버리지 KRX BBIG K-뉴딜 ETN,2190.0,65.0,-2.88%,0.0
1946.0,삼성 레버리지 KRX BBIG K-뉴딜 ETN,2185.0,70.0,-3.10%,0.0
1947.0,ARIRANG ESG우수기업,8560.0,0.0,0.00%,0.0
1948.0,KBSTAR 200건설,10345.0,5.0,+0.05%,0.0
1949.0,ARIRANG 코스닥150,10050.0,210.0,-2.05%,0.0
1950.0,ARIRANG 중형주저변동50,10020.0,40.0,-0.40%,0.0
